,a,b,c,d,e
343,8.252865133966658,21.611274532553555,-25.82155657719841,1.8383251173704465,Category 1
344,8.475146392364106,22.107458505819924,-24.50098877415505,2.0586111489864445,Category 1
345,12.181611276427342,29.18178650800605,-32.50101742626668,2.9850653906531353,Category 0
346,6.446200409250664,18.107951862753787,-20.77557541127212,2.6071479691469253,Category 0
347,12.762122502756574,30.4197143237243,-32.53075947917525,1.9027934236436255,Category 0
348,8.57227281905886,22.204448450060728,-23.74645212981701,2.5702743495663967,Category 0
349,9.09274921543821,23.222093943538873,-27.301174434248725,1.929361133458165,Category 1
350,6.092869395700486,17.13159241328185,-17.80240358075294,1.8041470841004108,Category 1
351,9.622934623119251,24.607194837356232,-24.15355931263292,2.69216015623386,Category 0
352,8.62083101476605,22.08245967717961,-26.126755855580843,1.7135669680692918,Category 1
353,12.309774057887534,29.56759373747408,-30.718785948253036,1.030707765199637,Category 0
354,8.086790071585941,20.872262175194876,-22.360122623297883,1.0676189618574092,Category 1
355,13.134288630587175,31.120172856219185,-34.18443678407571,2.8399666811691775,Category 0
356,9.945773425756446,24.95884118298561,-26.389131975309308,2.33952612038666,Category 0
357,9.830915087002813,24.360424088292838,-24.49920294900821,2.449776099303098,Category 0
358,10.96900562133631,26.89571753199487,-28.179183593082186,2.5039718592386775,Category 0
359,10.225486260550404,25.42071008109359,-26.175945757978955,1.708158244201486,Category 1
360,11.113758193480061,27.33508051975181,-31.320234780091013,1.990747482246711,Category 1
361,6.217638575313318,17.380474177320533,-16.392027636820508,1.8538392653534457,Category 1
362,12.779319162355668,30.670253104691227,-30.017465699119,2.3273948281554224,Category 0
363,8.561011594081462,22.312538479624823,-22.89136448181402,1.5348487511776605,Category 0
364,8.083566401470172,21.348906400890872,-21.23720771286186,2.7280600742885994,Category 0
365,15.3931658158802,35.35692651938619,-42.966944530107725,1.5549765620316034,Category 1
366,11.08035087593043,27.176017276050864,-27.110852512732738,2.3408635873881853,Category 0
367,10.431238501694398,25.79512287009417,-24.606737142005944,2.3655358774377975,Category 0
368,13.772958858114887,32.814055061516086,-33.29006270983968,1.1287715171863049,Category 1
369,9.309277554799078,23.513251537959658,-28.484778059094573,1.0515499177323426,Category 1
370,9.864918282786471,24.79628371150097,-25.458635443725697,1.7635554019610808,Category 0
371,9.902937939414814,24.41158127147923,-27.36843688680595,1.9144552656101999,Category 0
372,9.111298238987892,23.338220669284485,-22.362389527784963,1.3547615086028097,Category 0
373,8.117776809870794,21.36806806149098,-22.846852557991777,2.3498949625167898,Category 1
374,9.999422262516584,25.154114893467895,-26.68494690502703,2.4918874669596285,Category 1
375,6.680613614007824,18.40534453426203,-22.050569964954065,1.1427331845830118,Category 0
376,8.121536401969758,21.627720132824702,-23.79298467913572,1.6628867572818657,Category 0
377,11.762817309892732,28.851004833905705,-30.494519012530393,2.9972986965494677,Category 0
378,8.510967427893007,22.216510073359466,-24.905216726794688,1.5076157798440981,Category 0
379,12.005083492404946,29.191715834503963,-26.769092167797957,1.8338754416102085,Category 1
380,12.364121620751371,29.990107062693365,-30.93378782891949,2.360925297353525,Category 0
381,9.382148976334356,23.76081533501544,-28.067428549235263,2.3021965185179276,Category 1
382,11.661455387092683,28.96411389028012,-31.553907077517866,2.626934997583232,Category 0
383,8.076259064724079,21.312712681535817,-24.015195441521048,1.6524329878062098,Category 0
384,10.25006855704111,26.003717083730862,-26.615188987622208,2.2866015608858996,Category 0
385,7.378867637911998,19.721014213940506,-20.122659336608407,2.1003763829011373,Category 1
386,10.968109213305278,26.836996765319736,-27.810883106074233,2.7362323132034803,Category 1
387,8.56007638172302,22.083343832221587,-27.242561012334576,1.5980551537570067,Category 0
388,8.761448551650709,22.87860600465594,-22.74263157541092,2.3437699592542005,Category 0
389,9.13622363040351,23.301398391116905,-26.439799119130896,1.4011041739234305,Category 1
390,14.416540864643274,24.58730163873053,-22.66058720993067,1.9621930582876428,Category 0
391,12.527967329747957,30.192620809962225,-30.20035130910508,1.5723888654010258,Category 0
392,11.227897287292356,27.350250368445256,-28.360835090484827,1.9468432525321968,Category 1
393,12.31955637188036,29.293528795003986,-32.34919003819491,1.0653008195857052,Category 1
394,10.671408203968538,25.908772321837336,-28.096357254391616,2.0047899516269756,Category 0
395,7.376947708112767,19.492618440630135,-20.892671334468687,2.136586686159937,Category 0
396,10.715231610945517,26.32814115661716,-29.792811281315295,1.6393190590363933,Category 0
397,11.718574095228869,28.716983203535754,-33.86523538569818,1.7344980404241475,Category 0
398,8.1298512278013,21.10731268465848,-24.583259411931216,2.0226686761003427,Category 0
399,9.499569154373447,23.731190262640908,-27.346893017640973,1.6470670923626272,Category 0
400,6.968912483579981,19.063670557592143,-22.462862202073744,1.9655422625731809,Category 0
401,12.300234699573654,29.926317114358067,-29.778576942678225,2.4624376944204154,Category 0
402,10.120526441772117,25.51624778543571,-25.562431362115923,2.009610906664151,Category 0
403,9.104718986594332,23.198575200307825,-23.22909681116482,2.515491654128293,Category 0
404,6.828995206899723,18.67428047253272,-22.68680585516607,1.4193479073030781,Category 0
405,9.343409286438611,23.556026372682375,-26.764627782917763,2.2663780657671895,Category 0
406,8.342976083653026,21.73586475242943,-21.12853133676244,1.3216093427618423,Category 1
407,11.098805795393272,27.272538154381092,-29.77239424698733,1.8755978068436432,Category 0
408,9.806549043221654,24.882236524902556,-26.400362111526242,2.013565881093213,Category 0
409,10.49282373942286,25.857911611140036,-25.291646386133934,2.7618202426197183,Category 0
410,9.509160247131437,24.06040923281946,-27.878390012324623,2.4639269224801055,Category 0
411,13.001273426132846,31.199131297326065,-31.745189715416128,2.4605760814955833,Category 0
412,10.183346208989894,25.788075543622497,-26.915690715976954,2.465850271796713,Category 0
413,12.143498788224777,29.346795421557047,-31.02408113966903,1.6924171979450366,Category 1
414,7.325267450339327,19.62564443085414,-24.391010769117827,2.5736039393296446,Category 0
415,6.437230321127069,17.465682468438246,-17.604575056087548,1.4171471051712694,Category 0
416,9.948530016833402,24.91493229956569,-27.435063145181616,2.233506419707548,Category 0
417,7.326870180085961,19.539065327160472,-17.3697611258755,1.2393773845486735,Category 1
418,13.640556724735397,32.636540682924334,-33.36218280709555,1.5260529855069886,Category 1
419,10.359320721179447,25.866016805250513,-31.96520779244126,2.191358169908044,Category 0
420,6.517947149919403,18.360137851163092,-21.44323189008962,2.9415506528350877,Category 0
421,7.909374910350593,21.28385152230769,-24.463187944805018,2.7925259621110134,Category 0
422,10.593543141316076,26.01040989304148,-28.547576330519007,1.149277336157091,Category 1
423,11.515526246326033,28.196332675697825,-30.153647936160578,2.6256849736730126,Category 0
424,10.061780969294363,25.300073592171547,-23.964322066095225,1.9940186317371529,Category 0
425,11.887887282398506,28.629625234070435,-31.442058517348023,1.9819790127896841,Category 0
426,9.014240426600102,22.723056514699103,-24.390689875486053,1.2497082416014456,Category 1
427,10.908293313771594,27.208863301217903,-26.569951104245717,2.405381313317332,Category 0
428,9.199260515107714,23.09870995336609,-21.938405548675487,1.5646691448912642,Category 1
429,7.755871069169565,20.435017947502693,-25.53659777849241,2.49367657148834,Category 0
430,13.110480588970612,31.342783674110436,-31.091260705384748,2.1067291294068076,Category 1
431,12.23944173554577,30.05256885880083,-27.442550785551337,1.2052328877159204,Category 0
432,11.679859168348873,28.008371172998668,-26.635496848162514,2.6777991706675177,Category 0
433,9.217393167934727,22.79755761045484,-26.119361197506848,2.280503773638956,Category 0
434,8.520998186999625,22.09216935858074,-25.687213343316117,1.1162853258852379,Category 0
435,10.660446308030059,26.123562039878234,-30.570169910393947,2.3091926791441124,Category 1
436,7.947725157375741,21.251021765451515,-20.94982110006357,1.1551532228918482,Category 1
437,5.467826491517134,16.334274807714266,-17.401120136340907,1.4798093758209772,Category 0
438,10.279062580232056,25.54402448000264,-30.13103163453512,2.256239533262693,Category 0
439,8.182263950259287,21.34422439157886,-22.66058720993067,2.4062715762059823,Category 0
440,10.157229368054244,25.346414227760103,-31.45632636156352,2.1489968864851337,Category 0
441,8.509746566869703,22.057844876725564,-22.260068129085976,1.5660199649263216,Category 0
442,9.104171184495533,23.37581346045343,-24.14021327167839,2.170329311051936,Category 1
443,10.716289512803147,26.065498474031486,-29.04024832289767,2.736057743598419,Category 0
444,11.804128088610033,28.525609686861063,-33.197414617626364,1.1546938128376834,Category 1
445,9.821262758293319,24.271433445299508,-28.49994763148714,1.3525323975022912,Category 1
446,11.672167356614203,27.948647569216593,-33.51476371489538,2.1372902055313805,Category 0
447,12.199636892920413,29.606712821576888,-32.41030347451202,1.8224961258383876,Category 0
448,13.740756961196167,32.697782938215326,-33.27718149755869,2.3803812460319387,Category 0
449,12.53172878153152,29.88614706240872,-33.74093183022974,1.1120479119592217,Category 1
450,8.099753644625178,21.244372666489827,-24.900558842851353,2.7800246187093687,Category 0
451,10.824242003964471,26.788468124955322,-29.373317167655337,2.1536581392785625,Category 1
452,12.2848915195876,29.836484891872068,-31.276565076437358,2.083427592836559,Category 0
453,11.088121681064255,27.434001544082875,-29.960075528646502,1.0846179935242692,Category 1
454,11.338173793942696,27.293780435634343,-30.213511581786562,1.2781934557540364,Category 1
455,8.215228228434711,20.98675455520918,-21.423000186175546,2.050230772797513,Category 1
456,10.200083384473883,25.10256959572958,-25.134214100175132,2.4395420084450774,Category 1
457,11.607487768546369,28.096382869826503,-30.690998241400955,1.805674987759662,Category 0
458,8.903784072897942,23.18475838363784,-24.04324780409417,2.8469807174062227,Category 0
459,11.169588267386569,26.977869723029873,-27.101232493079497,2.757409861067232,Category 0
460,8.100072274386559,21.538963233997006,-24.070767324197792,1.8702970452342254,Category 1
461,7.448126676847988,19.39084340038049,-22.810102447024892,2.163486008451029,Category 0
462,9.11559515461695,23.441849232489957,-27.39934985499752,2.1956450453547203,Category 1
463,7.8637004184474595,21.1375938767083,-22.879408678678306,2.5537425244610628,Category 0
464,10.862572062397742,26.434582924550348,-28.24484457780293,2.567148565874997,Category 0
465,9.129474721987327,23.707617916858695,-29.642387333722155,2.099350844391924,Category 0
466,11.624759298641253,27.657576692026904,-28.199544784643955,1.6471061359524715,Category 1
467,10.694647657181203,26.614672797414055,-29.949197024477613,1.3748422103376137,Category 1
468,7.41132837520726,19.97783951398583,-28.983425553057913,2.452047550706017,Category 0
469,14.211691956093285,33.39780124971726,-35.037653419382856,2.46630125662767,Category 1
470,12.199210021019809,29.632688187347973,-31.39801896537096,1.333442229940817,Category 1
471,11.915277722578955,28.958188035299266,-30.562364020398427,2.8462924402637637,Category 0
472,13.553195641040457,32.23521750602973,-33.38385381556416,1.7071472352773702,Category 1
473,7.705588802979944,20.439766295418583,-19.369682011767054,1.4473693270543926,Category 0
474,13.019809787604979,31.10069312154592,-32.59881712409073,1.2496204296127351,Category 0
475,10.837313181882333,27.153906016384976,-29.0742360651665,2.0539045166615946,Category 0
476,12.631522151539997,30.376917441635033,-32.18251604036543,1.4524378597066698,Category 1
477,9.096924687713326,23.541640299250652,-25.37339299141872,2.134012177833289,Category 0
478,7.0874271791125585,19.268880403007053,-21.92974626581473,2.955072758719839,Category 0
479,10.070923917927558,24.91159022520016,-29.292523682250042,2.481648386182075,Category 0
480,9.073396650363659,23.66750430495877,-24.733327096474113,2.972729017816663,Category 0
481,12.523428340537293,29.643393733788045,-29.53193976540608,1.238365350042354,Category 1
482,9.555029779141476,24.04252061605571,-27.124573204942322,2.7790928613699277,Category 0
483,11.07164612714202,27.552068973828707,-30.989911452367554,1.0464024217242807,Category 1
484,7.747174858807828,20.447655637600214,-23.826081710194785,2.949179073183654,Category 0
485,11.855330176991458,28.677706157833,-29.481457037211886,2.4946927324978128,Category 1
486,12.890654485839603,30.89172185173469,-31.29233654326757,1.9140372996894006,Category 0
487,11.755624510549296,28.43827330532871,-32.672693945138114,2.7810093647423555,Category 0
488,8.903372891094588,22.71032936173031,-25.12144824865539,1.8018266360569153,Category 0
489,10.169936241365402,25.132367764213853,-29.834112686396324,2.1552002639214742,Category 0
490,10.390338079831267,25.477995147423798,-24.125882352354093,2.0297674955038634,Category 1
491,7.785978113813597,21.213554960191907,-21.983304736120765,2.181814338590426,Category 0
492,7.896890042251481,20.690531378604962,-20.083389513848445,1.072189968820419,Category 1
493,11.443774611806848,27.65492019609272,-31.268874424525702,1.4212830658057092,Category 1
494,12.705332770530552,30.37949033474154,-33.03818966866359,2.545671870240075,Category 0
495,11.498117488865736,27.689373076172117,-27.766390674960277,1.555250706562922,Category 1
496,7.074163379197145,18.802173806359406,-21.03287724867409,1.9445681548519749,Category 1
497,10.63825485429966,26.41255038744163,-25.204089495599835,2.6801519685869915,Category 0
498,10.242193837819082,25.65060742500441,-27.07174058681291,2.1179197611068803,Category 0
499,12.28105155112025,29.78067917853821,-26.501359235029593,1.8617184652489556,Category 1
500,8.611786218095062,21.32265848158876,-20.345939567235302,1.1219276393148974,Category 1
501,8.136627118509981,20.984227889897134,-20.61625778175235,2.734594528072124,Category 0
502,8.710405350773607,22.858338085222254,-22.459664891274755,1.6226075527366783,Category 0
503,11.721075161294662,27.978158540386854,-29.426617025052238,2.1460884765614585,Category 0
504,9.514147960835098,24.15420113038816,-24.842388762853734,1.3255574238988075,Category 1
505,6.015161381085571,16.866121201061183,-19.595749042475354,2.1674392396162503,Category 1
506,9.756310516668538,24.797983894058518,-26.4670971980206,1.4878324287748015,Category 1
507,12.422728562447269,30.199868704261046,-31.727460799171435,2.19219689665985,Category 0
508,10.604847323057378,26.506285029944912,-28.412423518036178,2.93790831333279,Category 0
509,11.548488804829933,28.133804126513972,-29.555876594925742,1.9280631344105796,Category 0
510,13.069964618671605,31.438487383284354,-31.217192515634938,1.3946723432300603,Category 0
511,9.603791399395373,24.19710787515905,-24.956445450584322,1.6919194058648104,Category 0
512,10.598740147152123,26.857852069603208,-30.867120113766006,1.5255450752425581,Category 1
513,6.975309536806309,18.95795246628122,-21.820555198296056,1.2692092955653669,Category 0
514,9.774030197162583,24.674880514486244,-26.74084320587883,2.110106574894738,Category 0
515,8.381314558356207,21.636658151935563,-21.925198007885918,1.621404442123842,Category 0
516,10.713990215820356,26.539852892102683,-26.44715098792845,1.8941891839711158,Category 1
517,7.6539877942728864,20.522270134447062,-23.061061275818535,2.960621486645191,Category 0
518,9.834519903419446,24.846807447230994,-24.112655357232303,1.7470569783987104,Category 0
519,6.724065543171271,18.600276003576834,-17.99148163862284,2.8377708852019348,Category 0
520,10.122766387453618,25.238933290258363,-24.843463374570806,1.9108588898574508,Category 0
521,9.562239347479826,24.084020849575737,-24.45384564120715,2.4100982988160826,Category 0
522,9.045128594375075,22.412807666495468,-26.976096523206614,1.7654309275174236,Category 1
523,5.299523519125458,15.745643660184989,-23.28939135840972,1.273965770783987,Category 1
524,9.865833393943811,24.261214243786256,-25.673859464984318,1.54859581697157,Category 1
525,8.316186771813342,21.058330394435515,-25.719356462288015,2.709242071608948,Category 0
526,10.412760518114853,26.09371543277761,-28.11003802268555,1.1654315774932196,Category 1
527,15.019802347773638,35.04981720009613,-40.95989736066744,2.483363585206491,Category 0
528,8.98848597068215,22.970130148073636,-22.787589230108527,1.7663189295781614,Category 1
529,12.88417077977042,30.815327108958446,-33.5908949531047,2.012175732927366,Category 0
530,7.677692465499595,20.27498175560601,-22.695194926442824,1.2834854744642348,Category 0
531,6.827352002800518,18.552307725876513,-22.927167188656714,2.869444036353416,Category 0
532,11.036207719591411,26.581696671302176,-25.407721853166965,1.5914104246422833,Category 0
533,8.161856567620635,21.632708790832467,-22.79608430934818,1.7083456477135117,Category 1
534,8.843765790566248,22.845679097505897,-29.024840058396922,1.296021040637338,Category 0
535,13.658244217078693,32.28276474118363,-36.92481092934686,1.863492798478081,Category 0
536,11.277549874097977,27.812842359241145,-29.915223086503467,1.1527191413948465,Category 1
537,10.768994280942538,26.645769166157354,-27.66891415991696,1.9084753224735405,Category 1
538,8.074269160937549,21.27324360941505,-23.18310708142712,2.7946555627164997,Category 0
539,11.853946236840589,28.74474863361419,-34.76629735301111,1.3834591073041598,Category 1
540,9.251196728463178,23.59380911886392,-28.589418787131795,2.865913284898605,Category 1
541,12.731388876235743,30.410265430205023,-32.21372534506426,2.1266174638746493,Category 0
542,12.026555394641239,29.035928696145035,-32.53268176409818,1.7022439304054393,Category 0
543,8.607901850709126,22.50039659549083,-27.173046156852443,2.3761505230024413,Category 0
544,8.292455649448465,21.937071658948845,-24.057534888326504,2.7991612700937116,Category 0
545,9.409211579115777,24.030114501934168,-25.456741730389318,1.0498930799684014,Category 1
546,6.895723370105379,18.518699829466982,-25.142273524001784,1.7323735348273732,Category 0
547,8.922519138515142,22.929185370218192,-24.510423217875978,1.265620058425304,Category 0
548,9.360999969529466,23.63841744657251,-26.227461108818243,1.9841140258479892,Category 1
549,15.191681542344222,35.2794149719439,-35.52164477373189,1.350280212316753,Category 1
550,9.55364874319831,23.847390249526565,-22.665711440333293,1.6983779432990609,Category 1
551,7.557587441677931,20.224523589366413,-23.20843559464064,2.8135167910538863,Category 0
552,8.378589833662756,21.4900949634341,-24.824290948428498,1.1339733911607286,Category 1
553,8.265323700217467,21.229117277064596,-19.960222618706347,1.681021885579364,Category 0
554,11.602908846214643,28.202661963789485,-29.166034152986605,1.493039727450556,Category 1
555,9.086482859616464,22.80964831557634,-24.96537938579372,2.399716903496012,Category 0
556,7.731877811646822,20.11941191304899,-21.85721232296238,1.382692248047622,Category 1
557,8.883294974565725,22.6111999091865,-23.914799396719246,2.698496947763462,Category 0
558,10.910103451322772,26.932965989026854,-26.923145583943416,2.4599705105941787,Category 0
559,9.323083125560089,23.455812804641777,-23.67785880145151,1.959804423258065,Category 1
560,8.70892214045947,22.5940206610115,-25.10553205288723,1.905661396651273,Category 1
561,8.951934904448688,22.744766429081277,-23.17763156603876,2.8861393139467637,Category 0
562,7.269812015538939,19.596939787312657,-23.328239527923614,2.3415665057331134,Category 0
563,6.4679080468490735,17.9398134231061,-17.84967511406599,1.486243992557733,Category 0
564,7.660404855631569,20.570866795459075,-23.19017694089689,2.2657487643628675,Category 0
565,11.356477894297623,27.72143291149459,-26.88091549760507,1.3195819089013052,Category 0
566,11.931696836024098,28.77347575596382,-30.756322945846353,2.5153284929775523,Category 0
567,8.609910519692725,22.523716469801766,-25.979373513399093,1.4377377583470963,Category 0
568,8.315872927516804,21.53032502745746,-23.19128389964479,1.7878998093771565,Category 1
569,7.240760993372254,19.520400749456428,-25.1206001010669,2.9397958392204115,Category 1
570,13.687195243720609,31.946164714566752,-32.6636682405807,2.8256805340681543,Category 0
571,10.05642239560705,24.76649860486443,-30.051533363846204,1.6569210262611298,Category 0
572,7.477862105832754,20.14627281960246,-21.739541953617618,2.809048808825178,Category 0
573,13.089031872804041,31.371753743283087,-33.9308659603141,2.120316474538199,Category 0
574,10.122026860940071,25.576902751534632,-26.152513538133785,2.54858834437518,Category 0
575,12.117980494423609,29.542914089908106,-34.654366586954296,2.4575856727547274,Category 0
576,8.400429372640549,21.713055616862835,-21.022487762121344,1.838985422442444,Category 1
577,10.507296914736855,26.170860320236017,-23.22109669997715,2.512718934027249,Category 0
578,10.531569703823353,26.42912654467563,-24.923883641625427,1.9163389223900513,Category 1
579,12.848310289095968,30.57276728321652,-33.61890365590458,2.3164017555047636,Category 0
580,11.293506999843762,27.61773890211304,-27.823472177690462,2.2274514410414037,Category 0
581,7.860588689860693,20.885244753189227,-21.119368641073326,1.9830908811143466,Category 0
582,11.130196855383488,26.919205237900627,-29.198249304397304,2.7505103784953833,Category 0
583,8.963440614852875,23.161262081707864,-25.861054915498407,2.764838441786681,Category 0
584,5.4956557660694045,15.989078927647933,-17.755900669831078,1.0635535150480824,Category 0
585,7.909333972112023,20.606145584797368,-25.31947155371366,2.6413987747357552,Category 0
586,13.257829329611226,31.90324758582717,-34.25069679079394,1.0746196503013152,Category 0
587,7.590405509160613,20.345711367877993,-23.212876479008948,1.199928973216011,Category 1
588,12.18067338576864,29.514899489979648,-35.8436759986792,2.001619825695279,Category 0
589,10.900084706621211,26.73918393217891,-27.483765838277268,1.476534898826787,Category 0
590,9.277108405161139,23.761390650133595,-27.326299163297865,2.9513224639910582,Category 0
591,11.664586919022105,28.123311436448056,-30.026586304456593,2.187765895054792,Category 0
592,10.997245840081023,26.921863726915827,-29.39416875506622,2.948542945977583,Category 0
593,7.688870130558916,20.170193021978616,-21.43597783289774,1.3449676529536163,Category 1
594,8.432309990106205,21.9035288753632,-20.175064198760964,2.565711072288832,Category 0
595,11.057882373850116,27.14217787295835,-28.867350351299216,2.051519601587148,Category 0
596,12.012813005415104,28.985098707096498,-31.997718512999143,2.586392098312985,Category 0
597,10.67105159387869,26.314006515160692,-26.968634861739947,1.9920708423023086,Category 0
598,8.683857090163709,22.310755450887914,-23.82914290791409,1.384378012206128,Category 1
599,7.983382685704779,20.553661414204086,-18.994391786793287,2.5490392504612083,Category 0
600,13.483842173921236,32.21188653495335,-40.80533154868184,1.3410451967056352,Category 1
601,8.966926622361784,23.132348795560166,-25.859491973086946,1.701579291691582,Category 0
602,9.408159132168896,24.34403121915359,-27.20372179078663,2.4866139068213036,Category 0
603,11.116641226727639,27.394597935871836,-26.42497819586211,1.3449323307800944,Category 1
604,8.414862526263114,21.63965644925181,-22.397752946758903,1.812910924905147,Category 0
605,11.295276903528118,27.589443609276156,-31.39000586227321,2.6208517052606126,Category 0
606,8.174636379800054,20.95748975067903,-21.109291042215382,1.4074502876618686,Category 1
607,7.917463832822406,20.90330389489763,-24.063253302838465,2.194476690916388,Category 0
608,7.376218268202441,19.68272377656698,-19.71041731272337,1.9832281205369837,Category 0
609,8.77224419056642,22.242742845281704,-22.454987519935422,1.2217714212849875,Category 1
610,9.035623337126511,23.48179437765678,-26.154791010097174,2.588505570928286,Category 0
611,8.123048157877772,21.303914714725384,-21.644653516953138,1.1366708294402936,Category 1
612,10.232227666052639,25.522646286991762,-29.179286965675484,2.977097953758416,Category 0
613,6.569917043256463,18.21301137162681,-23.084252401300983,2.583363589043125,Category 0
614,10.06983744042004,25.285645406759393,-25.233534125609523,2.098281379464014,Category 0
615,9.474145504373531,24.380100592082343,-25.539527070675316,2.6613551612029767,Category 0
616,10.143591083550291,25.79442954746942,-27.267851087846985,1.2989463595156205,Category 1
617,10.533248789542709,26.299097214174786,-28.88380437542853,1.3490327516484584,Category 0
618,7.029704542380733,19.223191710424928,-23.075032427257643,1.3059753124471372,Category 0
619,10.432767531983414,25.872233991278332,-26.120717457850233,1.077259317602332,Category 1
620,11.821790481951767,28.643163310964624,-28.063535283736236,1.9178660465583783,Category 0
621,9.415427554659356,24.185850960119655,-29.748881413939003,2.3052397636126623,Category 1
622,13.422368963593508,31.652242956357448,-37.14072107984403,1.4502760068135943,Category 1
623,10.893371095273544,27.034394678008553,-25.51213364890138,2.1335430618594318,Category 0
624,7.746832940665705,20.116462559714805,-20.626792933280925,1.6291941412070654,Category 0
625,12.106179639445237,29.70045913777547,-32.62258743785215,1.2069837239038226,Category 0
626,8.187449156755665,21.562953073984016,-27.220073718013687,1.1721073282523797,Category 1
627,9.091117290166183,22.789768793906383,-24.150205820326438,2.9253969215589217,Category 0
628,7.351071329978652,19.835694624264505,-21.635937316451503,1.3754003670567236,Category 1
629,11.695200637480719,28.466285227494936,-30.11206952955742,1.3667922870968316,Category 0
630,11.308704273523439,27.369699516094936,-29.422258827142702,1.3260470606627308,Category 1
631,11.284375274681,27.71127653122219,-26.048115711393724,2.786951947626008,Category 0
632,9.492270476212886,23.989131814711552,-24.69889682496624,2.725866399603816,Category 1
633,11.97317548537976,29.116348306280717,-32.439290555926085,2.277958467472917,Category 0
634,11.383987085697296,27.724653517708585,-29.673263916355843,1.9104944142451274,Category 0
635,7.827991997566585,20.60975995457237,-22.39631332069879,2.9173757011082913,Category 0
636,11.359936705341278,27.96500709288538,-29.898366829842175,2.7350986243121427,Category 0
637,10.23261005838446,25.43179264860229,-29.073758833713416,1.8943281666751415,Category 0
638,10.888692757067313,26.90310513387646,-32.78364468915809,2.9926931105688883,Category 0
639,10.487627274907133,26.52878705396954,-26.18965921929647,2.224564548173753,Category 1
640,10.134783296575812,25.532308469771177,-26.90789933660924,2.588717601528143,Category 0
641,7.423473599770452,19.150578054686893,-20.089622528886256,1.7782840932008888,Category 1
642,10.000160231282715,25.00256928773082,-25.114347402198455,2.040261928811759,Category 1
643,11.220877541716966,27.249562464809333,-30.8232884449592,1.4738561865549271,Category 1
644,5.710400881935989,16.403272281830432,-18.87895668326259,1.7307696090034466,Category 0
645,7.232089739433195,19.692795086495725,-23.173223691395677,1.5803258266783762,Category 0
646,6.6295994967539595,18.360185719783416,-19.007313844491506,1.2834847459155756,Category 0
647,9.658568353947851,24.00358071412702,-29.806544380457474,1.6904142619313494,Category 1
648,9.276334454827921,23.55566273001955,-26.9514566773246,1.1230260944591182,Category 1
649,8.898304633145537,23.03776400040823,-25.288920982768847,2.1804124170238275,Category 1
650,10.626757369410203,26.07185741817462,-29.261480519463426,2.866454141602706,Category 0
651,10.195165007728253,25.735838949719867,-28.28183705612166,2.037516612686079,Category 1
652,7.03241001037674,19.276342217124338,-22.14544743773583,2.283054550665468,Category 1
653,9.301778067955933,24.044073956835327,-26.875194884913896,1.245595801852823,Category 1
654,10.562142671655588,25.970137121411817,-28.751016939295514,1.0872254504863637,Category 1
655,12.130583485007131,29.07794452327174,-30.06741113755562,1.6996475136850004,Category 0
656,7.356753249768328,19.24204929550789,-22.7426731414113,1.4489221045793579,Category 1
657,12.743380099617177,30.704526941514043,-30.584744083161908,1.7513483021800718,Category 0
658,8.770515708954433,22.640823626847187,-24.019623780786933,1.1261773032823617,Category 0
659,8.265794708771326,21.438213419354557,-25.383916995578307,2.2808650947974267,Category 0
660,9.530965264646673,24.395315588958393,-25.881673751423218,1.4935100006160704,Category 0
661,8.534018285344398,21.780728926171083,-22.229999455384387,1.9680319100386796,Category 0
662,11.87149339609051,28.688297518703298,-32.16445505299834,1.9513877470024499,Category 0
663,10.67518259919392,26.623992584268784,-29.06063216908821,2.6536603895784108,Category 0
664,11.643214023850113,28.426903790376613,-31.485990914791763,2.2500252599069483,Category 0
665,11.77099128697277,28.424579589624695,-32.73914436209703,1.1949172656839238,Category 0
666,9.941316496946046,25.400559481649328,-28.881366646827196,2.6514370765716753,Category 0
667,8.77844363567656,22.462544191130263,-24.16376120633346,1.5955535200433242,Category 0
668,9.378858193830066,23.81431422404428,-24.751827688822694,1.722248688285467,Category 1
669,11.13557249548542,26.91717613639005,-28.294061203407868,2.721228184243179,Category 0
670,6.458095711663454,17.200204465488643,-19.565236000274734,2.5241266503861772,Category 0
671,8.54572050794334,21.940705146334757,-23.489037650988546,1.6114314782154946,Category 0
672,11.491045869533973,27.904674789317664,-30.763372644946344,2.4958651238252125,Category 0
673,9.939647932482412,25.03578671109924,-26.81725169183736,1.0495515566743794,Category 1
674,9.56495526605269,23.700488129335067,-26.862649307737545,1.7332385515126691,Category 1
675,13.403093639990832,31.751493807336377,-32.92815544128004,2.7462421001508046,Category 0
676,8.289289031099937,21.625369507436844,-20.53288092413494,1.7885180787970494,Category 1
677,10.524621233385156,26.135749732260138,-30.90399663426315,2.2797960267925528,Category 1
678,13.008729891274005,30.787474599779443,-36.260528063614,2.7084792164052622,Category 1
679,8.930046679277057,22.92514026094226,-26.72394196219282,1.654530716462152,Category 1
680,7.105909038891074,19.001868408213156,-20.979517512086744,1.9581741989536916,Category 0
681,9.858174059500644,24.268066671291795,-28.16426664108697,1.68200485543321,Category 1
682,10.232046326707563,25.614052455640408,-27.29834897868336,1.732599299651901,Category 1
683,8.633989844775678,22.36689777046754,-22.031061791860996,2.3752104923217514,Category 0
684,10.005475483511642,24.84218548598054,-25.753770266067804,2.1414599853174563,Category 1
685,7.9647732209801525,20.734712723748892,-19.867614499210784,1.0434588655227717,Category 1
